Unnamed: 0,CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction
26244,26245,56,1,39,26,5,24,0,0,361,29
16307,16308,65,0,3,30,2,8,0,2,708,1
54408,54409,48,1,32,8,6,18,2,0,474,13
41530,41531,59,1,11,28,10,13,2,0,699,20
32361,32362,56,1,38,26,4,24,1,2,140,20
62903,62904,44,1,30,1,9,17,1,0,143,5
330,331,52,1,37,17,5,10,1,1,476,1
47544,47545,29,1,60,3,7,17,0,2,808,23
55932,55933,23,1,53,30,5,18,0,1,937,4
42848,42849,47,1,58,3,5,26,1,1,931,10
150,151,31,1,20,12,1,7,1,0,115,7
33676,33677,41,0,22,21,6,16,1,1,150,26
29971,29972,38,0,41,6,5,15,0,0,479,1
23343,23344,30,1,35,19,5,19,1,1,424,20
49195,49196,39,0,56,23,5,22,2,0,380,6
55503,55504,65,1,39,25,10,30,2,1,268,27
24638,24639,47,1,52,24,9,20,2,0,670,8
37880,37881,33,1,21,15,9,24,0,2,521,19
43536,43537,53,0,31,24,4,6,0,1,431,25
48106,48107,22,1,42,17,5,29,0,1,505,13
28119,28120,48,1,28,9,2,4,2,0,118,5
56719,56720,20,1,7,1,4,11,0,0,893,26
55842,55843,62,0,1,8,3,24,0,1,201,14
22548,22549,55,1,31,30,10,12,0,2,929,16
3256,3257,21,1,10,20,0,16,1,0,196,30
34526,34527,19,0,44,22,10,30,0,2,434,9
53730,53731,27,0,42,18,7,23,1,1,419,27
38168,38169,36,0,18,5,9,14,0,1,762,21
38783,38784,39,1,20,28,6,3,1,1,177,4
36466,36467,23,1,20,4,1,28,0,0,654,25
61076,61077,50,0,22,28,6,21,0,1,648,13
59413,59414,63,0,46,3,3,25,1,2,171,23
33462,33463,52,1,53,13,1,17,2,2,296,27
59412,59413,59,0,9,24,6,29,0,2,238,24
20513,20514,47,0,24,16,4,26,2,2,596,9
63370,63371,51,0,27,7,6,20,0,1,187,23
41614,41615,57,1,59,26,3,4,2,1,124,17
31326,31327,29,1,10,23,1,27,1,2,274,16
9043,9044,56,0,23,15,1,7,2,0,304,27
2531,2532,26,1,1,7,8,26,2,2,821,27
22839,22840,21,1,41,28,5,4,1,2,764,10
56763,56764,58,0,6,12,4,29,2,2,174,20
54137,54138,38,0,3,4,3,27,1,2,500,1
31020,31021,41,1,22,15,2,4,2,1,372,16
36662,36663,38,0,46,17,8,28,1,2,118,24
44093,44094,32,1,40,5,2,13,0,2,157,8
63484,63485,21,1,2,3,5,2,0,1,109,6
3284,3285,55,0,59,9,7,24,1,1,646,10
51777,51778,65,1,59,19,10,18,2,1,686,18
43386,43387,35,1,33,24,8,29,0,2,897,13
59683,59684,37,1,52,12,6,26,1,2,253,22
53750,53751,58,1,50,1,4,6,0,2,763,12
40614,40615,36,0,35,3,5,1,2,0,620,6
32547,32548,61,1,1,30,1,24,2,0,789,15
30065,30066,35,1,26,28,5,8,0,2,887,2
18664,18665,56,1,58,5,8,10,2,0,650,21
23692,23693,54,0,41,28,0,13,1,0,604,23
54177,54178,54,1,34,4,10,10,1,1,371,8
2664,2665,65,0,58,6,3,28,2,0,704,7
17638,17639,43,0,12,5,8,27,1,1,154,14
34092,34093,23,0,5,4,8,23,1,0,955,19
19368,19369,58,1,44,26,4,9,1,1,913,15
50319,50320,26,1,56,17,10,23,1,1,650,15
20524,20525,40,0,50,9,10,0,1,1,159,8
33730,33731,45,1,21,14,4,25,2,0,142,29
49952,49953,35,1,6,1,0,11,1,0,534,26
55145,55146,64,0,57,1,7,7,2,2,664,9
59902,59903,46,0,40,18,6,16,2,2,747,6
17240,17241,42,1,47,12,4,19,2,1,621,5
35308,35309,59,1,57,7,3,9,0,0,435,30
5541,5542,64,0,11,19,8,28,0,2,274,30
15024,15025,19,1,1,13,2,11,2,1,724,23
64223,64224,64,0,10,4,8,18,2,2,671,14
52378,52379,46,1,55,10,10,28,0,1,173,30
35043,35044,39,0,25,27,9,10,2,0,308,14
61792,61793,61,0,45,5,5,3,0,0,168,4
33141,33142,48,1,3,21,6,19,0,0,107,26
23269,23270,39,0,58,8,7,13,2,1,278,20
54391,54392,46,0,8,30,10,28,2,1,949,2
49116,49117,27,1,24,5,9,30,2,1,530,30
35513,35514,39,1,8,4,7,20,0,0,763,5
4146,4147,19,0,32,17,7,7,2,2,134,24
35804,35805,53,1,47,2,4,23,2,1,119,6
37998,37999,61,1,34,28,0,20,1,1,894,16
52243,52244,65,0,24,1,4,13,2,0,292,16
61745,61746,50,0,58,23,5,23,1,1,736,7
5764,5765,33,1,27,3,8,14,1,2,221,18
6314,6315,25,0,36,21,4,14,2,1,538,4
16510,16511,21,1,25,2,8,24,1,1,924,8
29221,29222,56,0,41,4,10,24,0,0,890,26
13856,13857,52,1,39,5,3,16,1,1,925,11
10421,10422,58,0,2,28,8,5,2,0,353,29
47782,47783,54,0,14,17,0,23,1,1,146,5
23623,23624,50,0,1,13,4,21,1,0,693,18
2394,2395,25,0,56,21,9,4,2,1,626,8
19817,19818,47,1,54,14,6,2,2,1,314,6
11570,11571,37,0,39,16,7,6,2,2,405,18
22408,22409,24,1,39,30,10,26,1,1,193,19
54763,54764,33,0,8,12,1,29,1,1,875,29
49494,49495,64,0,9,3,4,29,1,2,825,28
38789,38790,42,1,14,15,4,26,2,0,314,15
28061,28062,20,1,33,21,5,26,0,1,735,27
24155,24156,35,0,14,29,0,4,0,2,469,11
3611,3612,35,0,57,12,4,21,1,1,370,14
17124,17125,43,1,7,18,6,27,0,2,308,22
36166,36167,38,0,39,19,3,10,2,1,892,14
40527,40528,51,0,23,4,5,22,2,1,487,8
48599,48600,55,0,32,20,2,24,2,1,145,18
10609,10610,51,1,32,24,1,3,2,1,278,20
19224,19225,43,1,40,6,5,30,0,2,635,1
63956,63957,31,0,13,17,5,22,1,1,688,10
30665,30666,20,1,16,8,7,7,1,2,461,7
13473,13474,58,1,58,12,6,10,1,2,284,4
62492,62493,46,1,34,21,8,24,2,1,167,3
47871,47872,30,1,52,29,9,26,0,0,660,6
50125,50126,27,0,36,27,4,29,1,1,659,9
43114,43115,41,0,51,29,9,2,1,2,463,29
62084,62085,37,0,42,1,4,30,0,0,391,3
13048,13049,34,0,28,28,1,18,1,2,892,25
41154,41155,31,0,7,13,5,11,2,2,561,19
50157,50158,20,1,39,16,10,29,0,0,945,2
24748,24749,55,0,20,3,2,25,1,2,481,23
7132,7133,32,0,36,20,8,24,1,0,607,10
60230,60231,46,0,44,16,10,17,0,0,992,24
51315,51316,51,0,38,21,10,28,2,1,479,30
47548,47549,41,1,49,21,6,30,0,0,393,28
10628,10629,52,0,56,6,8,27,1,2,473,2
20361,20362,43,0,2,17,10,27,1,2,220,8
11378,11379,37,0,2,21,9,22,2,1,707,30
53588,53589,31,0,25,22,7,16,1,0,585,25
128,129,43,0,52,13,10,14,2,2,555,11
3862,3863,55,0,37,30,1,1,0,1,796,19
35048,35049,37,1,13,13,7,1,0,1,754,10
21870,21871,57,0,19,21,0,3,2,1,510,21
34298,34299,28,0,30,29,4,24,1,0,223,23
5878,5879,57,1,19,4,3,7,0,1,835,27
28585,28586,36,1,45,1,10,30,2,2,563,16
39936,39937,25,1,43,3,10,25,2,1,119,11
61108,61109,57,1,48,22,8,20,0,1,285,1
5306,5307,48,1,49,22,0,9,1,0,125,14
3150,3151,61,1,37,6,5,19,1,0,954,25
41700,41701,25,1,14,3,1,3,0,1,152,29
49875,49876,44,0,34,2,2,26,0,0,446,11
11337,11338,37,0,3,26,6,1,0,2,455,12
32590,32591,57,0,29,1,4,23,0,0,822,27
48337,48338,25,0,40,5,5,16,1,0,613,19
11757,11758,64,0,41,27,2,25,2,1,649,12
35403,35404,25,1,13,23,10,14,1,0,625,10
1282,1283,27,0,50,1,1,17,2,2,528,8
44846,44847,19,0,11,17,6,8,0,2,531,11
40827,40828,37,1,58,30,6,22,0,0,897,27
5087,5088,57,0,37,19,4,2,2,0,259,11
15081,15082,35,0,4,5,10,30,2,2,932,15
61427,61428,62,1,56,21,6,27,2,1,887,1
20433,20434,55,0,25,1,5,11,1,2,291,7
38463,38464,58,1,18,28,4,24,1,2,943,3
58969,58970,21,1,53,21,5,16,2,2,684,1
46047,46048,56,0,50,21,6,17,1,1,118,26
52474,52475,43,0,47,20,7,30,1,0,203,27
35220,35221,53,0,5,7,4,11,0,2,303,29
6193,6194,31,1,54,13,2,22,0,2,308,6
48207,48208,30,0,40,23,1,28,1,2,307,5
20702,20703,20,1,37,3,2,11,2,2,153,30
1993,1994,50,0,8,2,10,0,2,2,429,12
7138,7139,35,0,22,24,8,26,1,1,526,14
59155,59156,39,1,1,1,8,30,0,1,401,23
15745,15746,33,0,11,24,7,12,2,0,374,18
55413,55414,37,0,4,13,9,29,0,2,175,30
43311,43312,48,0,29,28,0,3,2,2,199,16
18265,18266,50,0,1,21,5,9,0,1,646,20
41096,41097,49,1,57,27,1,30,2,0,691,23
51752,51753,44,1,49,9,9,17,2,1,311,22
39931,39932,58,0,27,15,10,3,1,0,445,17
32062,32063,35,1,43,1,5,17,1,1,770,7
50444,50445,62,0,26,2,5,15,2,1,252,16
46957,46958,37,1,28,3,8,24,1,0,165,17
36164,36165,35,1,19,2,8,7,2,0,988,3
42427,42428,28,0,25,27,2,23,0,2,108,28
26891,26892,57,1,7,9,0,22,1,1,938,13
35058,35059,32,0,52,7,6,13,1,0,546,6
50862,50863,22,0,32,9,9,26,1,2,669,1
1955,1956,49,0,44,21,9,6,1,0,561,27
60502,60503,45,0,28,16,1,21,0,2,302,22
42339,42340,33,1,14,8,10,19,2,2,328,24
63142,63143,55,1,24,13,5,16,1,0,670,7
6550,6551,45,1,5,1,6,1,2,1,816,14
26353,26354,43,0,43,16,6,16,0,1,256,29
11476,11477,50,0,54,3,7,9,1,2,591,21
23029,23030,36,0,53,24,3,7,0,2,878,4
47986,47987,60,1,24,25,6,17,2,2,817,7
4442,4443,29,1,5,16,4,10,0,0,116,8
50889,50890,44,1,12,1,6,4,0,0,203,23
6316,6317,42,0,28,24,2,14,1,2,209,20
16875,16876,27,1,60,9,10,27,1,1,477,6
56649,56650,46,0,12,20,2,21,2,2,164,10
3118,3119,48,0,25,26,2,19,1,0,673,28
33934,33935,37,1,59,8,9,25,0,2,915,24
5216,5217,40,0,48,22,3,30,1,1,574,9
39401,39402,41,1,54,25,1,14,0,0,454,3
20276,20277,39,1,30,6,10,5,2,2,439,9
46859,46860,62,1,32,10,9,22,1,2,450,2
53083,53084,62,0,38,2,10,28,2,2,585,25
49951,49952,54,1,27,30,7,18,1,2,370,3
58917,58918,45,1,26,17,10,25,2,1,634,27
11915,11916,33,0,37,23,6,7,2,1,952,5
19380,19381,34,1,4,27,4,14,0,2,731,3
32170,32171,57,0,14,13,7,28,1,1,904,22
34371,34372,58,1,11,24,7,15,2,0,557,13
3494,3495,45,0,20,26,2,25,1,0,560,30
1818,1819,54,1,9,16,4,16,0,0,929,9
42795,42796,48,1,23,1,2,4,2,1,916,27
49235,49236,59,1,33,8,9,28,1,2,932,8
38882,38883,23,0,46,28,10,21,1,1,109,14
44191,44192,19,1,48,10,9,17,1,0,148,24
36472,36473,22,0,3,15,4,16,1,2,314,29
18203,18204,47,0,51,14,7,17,0,1,869,14
46924,46925,40,0,27,25,0,26,2,1,396,28
56144,56145,19,0,54,3,8,16,0,2,449,14
43735,43736,25,1,12,30,10,8,2,1,919,27
18379,18380,33,0,53,15,2,19,2,2,397,12
20006,20007,23,1,9,23,2,6,2,0,286,3
49486,49487,18,0,49,22,10,21,0,2,280,27
13471,13472,30,0,26,27,5,11,1,2,869,6
10212,10213,60,0,11,22,6,2,2,0,972,19
57436,57437,61,0,17,2,7,2,0,1,569,13
7337,7338,24,0,56,20,8,19,0,0,492,28
33732,33733,46,0,19,14,4,25,2,2,811,19
42521,42522,48,1,27,22,4,27,1,2,163,23
31642,31643,41,1,17,5,2,23,2,2,383,23
30780,30781,41,1,49,10,7,16,0,0,906,26
41484,41485,34,1,55,11,6,28,1,2,975,18
30994,30995,50,1,18,18,0,18,2,0,559,23
33119,33120,34,0,5,20,5,6,2,1,437,29
41774,41775,59,0,8,26,5,30,2,1,972,22
43487,43488,22,0,51,15,1,17,0,0,115,2
37476,37477,22,0,42,29,10,25,2,2,674,18
45614,45615,49,0,16,26,6,29,1,2,658,3
40010,40011,21,0,50,13,2,0,0,1,924,5
21713,21714,31,0,32,2,6,26,2,2,913,11
6542,6543,43,1,7,24,5,0,2,1,572,1
32058,32059,52,0,30,3,2,10,0,0,381,28
8304,8305,51,1,54,15,0,8,1,0,510,19
14019,14020,19,0,54,23,7,18,2,2,798,29
29804,29805,25,0,26,18,4,20,2,2,799,29
23063,23064,37,0,26,25,8,17,0,2,401,26
10867,10868,39,1,19,26,5,18,0,0,323,6
29212,29213,19,0,23,1,4,11,1,1,236,16
31780,31781,58,1,7,4,3,26,0,0,634,3
12160,12161,33,1,10,3,6,24,2,0,371,18
18247,18248,20,0,24,4,4,30,2,2,433,5
18649,18650,45,0,47,21,6,16,1,0,821,14
54733,54734,38,1,60,8,9,27,0,0,145,18
9976,9977,55,1,52,7,8,1,1,0,772,5
36209,36210,21,1,11,14,0,4,0,2,735,27
883,884,52,0,5,17,0,26,0,1,447,15
27436,27437,51,1,57,30,1,22,0,0,862,19
6720,6721,60,1,16,1,7,10,0,1,529,25
57520,57521,20,0,52,19,9,29,0,0,389,26
14872,14873,61,0,25,30,5,29,2,1,660,5
55622,55623,41,0,4,5,6,24,1,0,389,30
40662,40663,56,0,3,3,9,18,0,0,745,3
41771,41772,21,0,55,7,7,30,0,0,414,23
14090,14091,19,1,58,17,2,26,1,1,701,28
2561,2562,43,0,53,7,9,2,1,2,575,12
12710,12711,39,0,7,3,5,15,1,1,216,4
48658,48659,44,0,51,5,6,27,1,0,854,24
25607,25608,57,1,52,9,8,15,2,2,115,21
30781,30782,36,1,55,13,2,1,1,2,834,12
19886,19887,48,1,4,3,5,14,1,1,316,22
48143,48144,43,1,56,3,5,28,0,0,892,1
52268,52269,30,0,34,21,8,22,1,1,753,4
54032,54033,48,1,46,27,7,26,0,0,280,4
46683,46684,23,1,55,18,6,17,0,2,803,1
7122,7123,51,1,29,16,6,29,1,1,709,27
5525,5526,45,0,8,3,1,18,1,1,582,26
47429,47430,46,0,60,2,10,21,0,1,674,29
3396,3397,61,0,40,20,0,3,1,1,115,16
20355,20356,50,0,37,28,4,29,1,0,940,8
21765,21766,18,0,45,15,9,13,0,0,877,5
23262,23263,21,0,3,18,5,28,1,2,105,20
3510,3511,44,1,16,12,8,1,1,0,784,14
46260,46261,45,0,32,6,7,27,1,2,892,18
47593,47594,58,0,29,29,5,28,2,1,520,17
30730,30731,23,0,52,28,2,9,2,2,363,18
5727,5728,47,1,54,13,6,27,0,1,816,15
28540,28541,32,0,3,9,2,23,1,1,208,22
40041,40042,22,0,40,23,5,6,0,1,142,2
41099,41100,45,1,52,26,4,27,0,2,184,18
29099,29100,46,1,57,5,10,6,0,1,193,7
62912,62913,59,0,23,1,4,8,0,1,291,22
38656,38657,55,1,6,20,6,28,0,2,119,9
24024,24025,34,0,5,5,9,26,1,1,731,25
32727,32728,21,1,44,21,10,10,1,1,680,22
30938,30939,58,0,15,7,4,25,0,0,637,19
13660,13661,48,1,23,16,7,14,2,2,483,13
64157,64158,39,0,1,18,0,28,2,1,306,22
63031,63032,65,0,51,9,7,28,0,0,174,21
31683,31684,65,0,60,17,1,24,2,2,788,6
11710,11711,44,1,13,8,0,24,1,2,759,25
36753,36754,31,1,5,9,1,10,2,0,593,21
15938,15939,22,0,20,24,4,2,0,1,629,5
58009,58010,27,0,47,2,4,25,0,2,480,29
54527,54528,42,1,59,26,6,28,1,2,957,29
54836,54837,51,0,54,2,7,14,0,2,376,20
4273,4274,61,0,5,2,2,15,1,0,308,19
6016,6017,26,1,33,26,8,30,2,1,428,23
32246,32247,32,1,56,26,7,3,2,1,734,1
34703,34704,30,1,44,26,10,29,2,0,667,29
64203,64204,52,1,55,21,10,30,0,0,193,27
47459,47460,30,0,37,4,6,30,2,2,371,21
37197,37198,50,1,34,23,6,21,0,0,377,17
55477,55478,47,0,21,23,10,27,1,1,577,24
33693,33694,46,0,17,25,7,15,0,2,135,30
63557,63558,47,1,59,22,9,16,0,1,997,19
39371,39372,24,1,4,23,10,13,0,2,706,1
29311,29312,34,1,30,1,1,16,0,0,494,18
18183,18184,40,0,5,17,6,3,1,0,562,8
12562,12563,49,0,47,7,3,15,1,1,933,7
60763,60764,22,1,43,19,5,24,0,2,759,16
829,830,49,0,27,13,4,7,0,2,251,29
42779,42780,32,1,6,3,7,6,2,2,359,14
32421,32422,55,0,4,9,3,30,1,0,729,12
27137,27138,24,0,14,3,1,13,2,0,145,30
14805,14806,49,0,47,12,2,1,2,1,839,4
38974,38975,22,0,42,22,9,10,1,2,186,3
15959,15960,41,0,30,14,9,6,0,1,273,26
44882,44883,43,1,44,9,5,30,1,0,593,4
24418,24419,63,0,37,17,5,29,0,0,242,4
479,480,25,0,15,30,1,4,1,1,690,20
30574,30575,29,0,54,3,10,7,0,2,835,8
55460,55461,62,0,23,13,1,30,0,2,317,15
52763,52764,47,0,34,25,8,30,2,2,551,5
1331,1332,36,0,38,2,4,6,2,2,996,21
45316,45317,63,0,37,21,5,5,1,1,934,24
14224,14225,42,1,5,11,6,24,0,1,978,13
56145,56146,29,0,51,19,8,27,1,2,847,9
14651,14652,42,0,33,12,10,4,2,1,300,6
40207,40208,46,0,31,9,7,1,0,1,923,27
21417,21418,41,1,11,1,5,30,2,2,353,18
31924,31925,22,1,51,13,3,12,1,2,752,9
8450,8451,52,0,37,28,0,25,1,0,394,20
46221,46222,52,1,17,1,7,23,2,2,320,11
33711,33712,23,1,57,4,1,30,1,0,356,22
12293,12294,23,1,51,22,10,20,2,2,344,24
59253,59254,50,0,7,13,1,22,2,1,292,7
44961,44962,46,0,48,13,6,2,2,1,759,8
30259,30260,19,0,12,5,3,14,1,1,409,22
35917,35918,61,0,7,8,2,4,0,0,115,9
6978,6979,43,1,17,24,6,24,0,0,896,22
27348,27349,52,1,37,2,9,25,2,0,236,1
25694,25695,47,0,22,16,2,5,1,0,124,13
15616,15617,60,1,42,3,0,14,2,2,607,14
20109,20110,21,0,32,28,9,8,0,0,575,2
16231,16232,28,1,11,16,4,11,2,0,357,10
26695,26696,29,0,31,19,5,16,0,0,941,10
8452,8453,48,1,59,4,7,28,1,0,118,13
8178,8179,50,0,13,18,6,14,2,0,139,7
40230,40231,51,1,41,15,0,17,0,0,395,10
25371,25372,25,0,52,11,10,1,2,2,948,12
26435,26436,51,0,28,5,0,8,2,1,178,6
59944,59945,25,1,27,12,6,28,0,2,945,19
40852,40853,34,1,56,2,5,17,1,2,985,18
31041,31042,21,0,46,4,1,8,0,0,613,29
60215,60216,53,0,14,28,1,28,1,1,565,4
33865,33866,50,1,3,21,10,28,2,0,135,29
22034,22035,36,0,39,27,0,20,2,0,861,12
47677,47678,20,0,59,25,5,22,1,2,172,18
48471,48472,65,1,60,6,9,30,0,0,104,21
12971,12972,33,1,5,24,5,24,1,1,937,7
41372,41373,65,1,28,28,10,16,2,1,855,23
46141,46142,56,1,54,18,9,19,2,1,722,19
17132,17133,44,0,6,1,5,13,1,0,523,26
19957,19958,39,0,16,2,0,1,0,0,967,17
34705,34706,62,0,18,8,0,3,1,0,627,14
45804,45805,40,0,7,4,3,28,0,1,387,29
45756,45757,58,0,46,30,2,24,0,0,380,12
32340,32341,65,1,2,18,1,14,1,0,392,30
15725,15726,20,1,44,5,4,17,0,0,426,26
54541,54542,49,0,35,23,8,25,0,0,686,11
29043,29044,29,0,41,5,8,3,2,1,326,12
47368,47369,28,1,38,23,10,26,0,0,314,25
8893,8894,38,1,35,17,7,24,1,1,870,26
11832,11833,47,1,27,7,2,5,0,1,585,1
38924,38925,34,1,23,15,6,12,0,2,806,14
41739,41740,59,1,49,1,8,7,1,1,173,9
49653,49654,20,0,45,26,10,23,0,0,610,1
33129,33130,53,0,30,8,10,23,2,2,819,8
48975,48976,28,0,43,1,4,4,0,0,110,25
49197,49198,48,0,53,5,0,23,0,0,281,20
14032,14033,52,1,20,7,3,7,1,2,331,14
28031,28032,48,0,6,16,4,22,0,0,344,21
21813,21814,31,0,20,7,6,16,1,1,885,17
47137,47138,31,0,54,9,3,29,2,1,369,8
1863,1864,59,1,41,19,4,14,2,0,277,30
55667,55668,48,1,37,19,6,22,1,1,164,27
36241,36242,54,1,37,16,8,25,1,0,648,27
21001,21002,48,1,12,20,1,18,1,2,727,16
39262,39263,62,1,35,22,10,29,2,2,264,9
12263,12264,54,1,44,15,10,7,1,2,209,12
46676,46677,61,0,26,7,8,27,0,1,789,19
10415,10416,37,0,9,3,4,16,1,1,673,28
60093,60094,62,0,26,1,8,17,1,2,861,20
28301,28302,61,1,21,14,4,15,2,0,332,20
55143,55144,26,0,45,27,0,25,1,1,595,29
22860,22861,48,0,45,9,4,23,0,1,325,30
32896,32897,27,0,30,4,8,2,2,0,219,9
3778,3779,34,0,50,1,3,5,1,0,917,22
56916,56917,51,0,14,22,3,28,2,1,520,3
6246,6247,26,0,56,13,6,20,2,0,478,6
61112,61113,54,1,28,8,5,26,1,1,863,4
15680,15681,60,0,35,25,8,9,0,1,833,8
60400,60401,56,0,57,26,9,28,0,1,837,15
40457,40458,21,0,6,10,0,23,2,1,736,21
58583,58584,61,1,41,6,9,26,0,1,853,9
1602,1603,35,0,37,27,4,16,0,2,545,15
12181,12182,28,1,33,7,1,0,0,2,226,15
26659,26660,60,1,14,13,2,27,0,1,746,3
8423,8424,27,1,51,19,5,21,0,0,713,11
36350,36351,55,1,42,3,0,2,2,1,860,22
24383,24384,54,1,59,30,2,13,0,1,566,14
27784,27785,48,1,60,20,10,12,2,0,167,30
44224,44225,50,0,52,12,3,3,0,1,293,2
35741,35742,61,0,14,24,0,11,0,1,909,13
14366,14367,20,0,37,10,7,22,2,2,603,25
36249,36250,27,1,18,4,1,7,1,0,745,24
10018,10019,42,1,59,13,3,10,2,2,730,28
38444,38445,47,1,14,16,3,19,1,2,985,4
52274,52275,51,0,12,4,3,23,0,2,178,19
34295,34296,27,1,29,29,1,11,2,2,845,19
25589,25590,20,0,46,5,5,25,2,2,789,21
62692,62693,58,1,47,1,9,27,2,2,973,29
5047,5048,21,1,37,30,4,6,1,1,355,8
19980,19981,30,0,40,27,3,12,0,1,507,26
38612,38613,27,0,42,5,8,20,1,2,805,23
57324,57325,57,1,50,30,8,25,1,2,523,17
58992,58993,50,0,7,19,0,25,2,1,107,14
18248,18249,41,1,60,18,4,19,0,1,791,19
58203,58204,56,1,19,1,8,15,2,1,181,7
35512,35513,39,0,55,23,10,15,2,0,116,9
7598,7599,44,1,51,29,3,29,2,1,848,24
42076,42077,44,0,15,24,0,28,2,1,166,14
58285,58286,65,1,59,30,10,19,1,1,843,13
54516,54517,24,0,9,15,1,24,2,2,291,24
45259,45260,26,1,43,30,9,8,0,2,440,17
29117,29118,27,1,17,25,2,30,2,1,973,21
40607,40608,46,1,57,3,7,25,2,2,968,18
3007,3008,62,0,33,28,0,29,1,1,277,11
61833,61834,62,0,48,8,4,25,1,1,387,16
27954,27955,63,1,5,30,5,23,0,1,499,16
3422,3423,55,1,47,16,3,18,2,1,445,18
27288,27289,61,1,9,24,5,25,2,2,812,4
61384,61385,54,0,3,5,7,29,0,1,757,11
4775,4776,41,1,3,6,7,11,0,2,899,5
52924,52925,61,0,48,18,5,18,1,1,690,11
17690,17691,20,1,59,27,8,19,0,0,489,9
57065,57066,26,1,30,21,9,19,2,2,380,4
43959,43960,41,1,39,30,1,0,0,2,167,29
52969,52970,47,1,37,7,7,22,0,0,533,25
23222,23223,59,1,38,18,2,3,0,0,246,28
54284,54285,58,0,37,2,3,29,0,2,468,8
13874,13875,61,1,39,26,4,16,1,1,605,26
25268,25269,39,0,23,16,10,28,1,2,626,5
25904,25905,25,1,8,13,2,24,2,2,968,17
250,251,43,1,31,8,7,28,1,1,313,10
3785,3786,65,1,46,16,3,17,1,2,276,22
43263,43264,20,1,48,24,0,16,2,2,199,24
48312,48313,31,1,35,19,10,21,1,1,585,24
36426,36427,46,0,60,17,1,8,1,1,555,21
2793,2794,47,1,16,23,0,7,0,1,542,22
33449,33450,28,0,50,14,5,23,1,1,674,16
11495,11496,38,0,32,2,4,2,2,1,972,30
24332,24333,64,1,31,26,8,14,0,1,558,18
35557,35558,27,1,29,11,8,5,2,1,202,7
47270,47271,31,0,34,19,7,20,0,0,399,17
47818,47819,57,0,51,26,8,26,1,1,328,23
28653,28654,18,0,14,6,2,21,0,1,614,28
47287,47288,61,0,40,17,1,25,1,2,139,18
23974,23975,37,1,50,15,0,27,0,2,959,14
1173,1174,53,0,39,1,5,21,0,0,788,2
37478,37479,24,1,52,3,3,17,1,0,289,14
25529,25530,28,1,2,15,0,2,0,1,984,6
46636,46637,54,0,11,28,0,25,2,0,128,13
7912,7913,63,0,52,3,10,2,0,0,721,13
51923,51924,63,0,58,29,7,24,1,1,254,18
59772,59773,55,0,21,30,9,26,2,0,224,12
58666,58667,38,0,57,10,0,30,1,1,180,1
18432,18433,40,0,47,17,7,13,2,2,716,9
471,472,35,1,30,30,7,1,2,2,350,8
27211,27212,46,1,44,24,6,3,1,2,837,25
57156,57157,59,1,6,5,9,23,0,2,690,30
54440,54441,56,0,56,10,8,19,1,1,572,22
22334,22335,47,0,51,12,0,28,1,2,853,2
13634,13635,36,0,11,7,5,13,0,2,980,15
60180,60181,61,0,26,5,7,5,1,2,963,3
33052,33053,35,0,45,23,0,19,2,2,103,13
22575,22576,53,0,10,16,8,28,2,2,409,12
24275,24276,36,1,34,19,4,7,2,0,156,25
27305,27306,60,1,46,7,1,22,1,1,726,30
34376,34377,26,0,58,18,1,14,0,2,113,11
17541,17542,60,0,35,21,0,26,2,2,759,23
47303,47304,64,0,26,23,6,26,0,2,586,15
48589,48590,52,0,28,26,8,24,1,2,631,24
44240,44241,43,0,45,20,7,8,0,1,920,5
45247,45248,60,1,33,22,10,13,2,1,873,20
23013,23014,56,0,36,24,1,10,2,2,922,15
62849,62850,43,0,47,2,6,24,1,0,616,17
61559,61560,21,0,51,7,0,28,1,1,549,8
47417,47418,60,1,50,29,8,30,0,2,228,21
341,342,44,0,57,10,8,7,2,1,163,17
63911,63912,49,1,27,2,10,22,2,2,272,7
5172,5173,25,1,39,10,8,25,2,1,269,23
44906,44907,65,0,40,13,5,21,2,1,299,9
20280,20281,55,0,50,22,5,3,0,0,363,25
15484,15485,54,0,41,12,9,2,0,0,399,11
46891,46892,65,0,27,11,4,30,1,1,831,29
25893,25894,26,0,35,10,1,4,2,2,864,12
14286,14287,24,0,40,6,6,9,2,2,538,8
41532,41533,26,0,46,16,9,7,1,2,380,1
26559,26560,20,0,38,5,4,23,2,0,167,17
4325,4326,43,1,25,27,4,11,0,1,276,20
61994,61995,41,1,25,15,10,21,0,0,817,21
44242,44243,52,1,55,22,7,11,0,2,507,24
41171,41172,46,1,19,15,0,10,2,2,353,1
60166,60167,22,1,24,30,8,29,2,2,698,13
42569,42570,61,1,15,22,8,13,1,2,827,25
16394,16395,62,0,33,3,0,9,2,2,605,27
5828,5829,41,0,20,16,8,5,1,1,815,6
35564,35565,51,1,6,14,4,1,1,0,317,5
52030,52031,56,0,48,7,8,28,2,1,598,28
59840,59841,41,1,26,4,8,20,0,2,826,27
3986,3987,23,1,38,25,3,23,0,2,797,21
17005,17006,45,1,21,4,7,26,1,2,795,21
39033,39034,41,1,49,7,9,4,1,2,467,24
39742,39743,18,0,52,23,4,23,0,2,286,22
51730,51731,25,0,3,2,8,26,2,0,195,29
15528,15529,30,1,60,16,0,23,1,2,332,3
